title,x,y
Donkey Kong Punch Edits / Now You Die | Know Your Meme,4.2341833,-27.802261
Don't Ask Who Joe Is / Joe Mama | Know Your Meme,6.120185,5.0977283
Don't Copy That Floppy | Know Your Meme,-15.2146,-2.9501643
"Don't Cry, Little Monster | Know Your Meme",4.8675513,-19.025772
Don't Kill Yourself You're So Sexy Aha | Know Your Meme,-4.56825,17.089964
Don't Make Me Tap the Sign | Know Your Meme,3.1512046,-43.576008
Don't Say the N Word | Know Your Meme,-3.721132,-18.503038
Don't Stop Me Now | Know Your Meme,-32.362442,-5.568357
Don't Talk To Me Or My Son Ever Again | Know Your Meme,17.528206,-25.888884
Don't Tase Me Bro! | Know Your Meme,-6.483364,35.567413
"Don't Worry, I'm From the Internet | Know Your Meme",23.689434,-9.614439
Doodle Dance | Know Your Meme,-29.803818,-20.646646
Doom Paul / It's Happening | Know Your Meme,8.759549,3.8145225
DOOM: Repercussions of Evil | Know Your Meme,9.525685,-34.400085
Doom Series | Know Your Meme,-10.3815975,-5.585108
Doomer | Know Your Meme,9.764267,6.5499043
Doomer Boy / E-Boy Wojak | Know Your Meme,3.0256288,7.8260536
Doomguy and Isabelle | Know Your Meme,2.9062493,7.907814
Doomsday Clock | Know Your Meme,-3.788759,-1.5462743
:^) / Dorito Face | Know Your Meme,23.941544,-4.6644826
Double D's Facts Book | Know Your Meme,-6.031932,0.50646764
Double Rainbow | Know Your Meme,-14.685594,-6.691877
Down With Cis | Know Your Meme,8.925386,18.953356
Download More RAM | Know Your Meme,5.759059,35.4773
Dr DisRespect Chess vs. Checkers Post | Know Your Meme,-0.89909196,5.2711043
Dr. Hax | Know Your Meme,-8.537344,-13.758758
Dr. Livesey Walk | Know Your Meme,-17.601469,2.8707662
#DraftOurDaughters | Know Your Meme,-4.7653356,28.681768
Dragon Ball AF / Dragon Ball Hoshi | Know Your Meme,14.002315,-13.046922
Dragon Ball Super Quality Controversy | Know Your Meme,16.140924,-27.509247
Drake Exposed Video Leak on Twitter | Know Your Meme,-14.003206,14.595638
"Drake Saying ""Combination"" | Know Your Meme",-32.33176,11.148658
Drake The Type Of Guy | Know Your Meme,-35.223892,18.672535
"Drake, Where's The Door Hole? | Know Your Meme",1.7008736,-40.57237
Drakeposting | Know Your Meme,0.3233088,-2.8040092
Dramatic Chipmunk | Know Your Meme,4.9476147,-14.872139
Dramatic Reading | Know Your Meme,12.881378,0.1951941
Draw Me Like One of Your French Girls | Know Your Meme,25.323973,-16.573547
"""Dril Replaced"" Theory | Know Your Meme",5.3616166,3.7361815
Drinking Out of Cups | Know Your Meme,-31.98634,-7.238079
Drip Car | Know Your Meme,6.7785997,3.8502343
Drive-Thru Goonicide | Know Your Meme,-14.400714,15.400443
"Driverposting / ""I Drive"" (TikTok Trend) | Know Your Meme",-18.096811,5.4896526
#DroptheB | Know Your Meme,11.304941,17.768156
Droste Effect | Know Your Meme,15.582451,-9.47075
Dubai Porta Potty | Know Your Meme,6.379164,16.898972
Dubs Guy / “Check ’Em” | Know Your Meme,-1.8171444,-16.98278
Duck Face | Know Your Meme,6.1448393,-16.04485
Duckroll | Know Your Meme,10.112955,-15.782417
DuckTales Moon Theme Remixes | Know Your Meme,3.3142116,-24.116556
Dude! Let Me In! I'm A Fairy! | Know Your Meme,-4.5689697,-5.5680423
"Dude, Let's Kill the Horse | Know Your Meme",-22.393717,14.307051
Dumb Ahh Pumpkin | Know Your Meme,3.488842,1.9171605
Dummy Thicc | Know Your Meme,-7.460102,-23.944794
#DumpStarWars | Know Your Meme,-11.57606,-40.281864
Dune 2 Sandworm Popcorn Bucket | Know Your Meme,-5.525867,4.97546
Dunkaccino | Know Your Meme,-25.521652,-9.965004
Dunning-Kruger Effect | Know Your Meme,16.995306,25.575142
DURR PLANT | Know Your Meme,-22.29349,21.541681
Duwang | Know Your Meme,17.74129,-36.314568
"Dylan O'Brien Twitter Video / Leaked ""Twinless"" Scene | Know Your Meme",-10.803061,16.944778
Dysfunctional Family Circus | Know Your Meme,4.1811757,-21.17411
E E Ei | Know Your Meme,-21.918745,5.1657243
E3 Sony 2006 / Giant Enemy Crab | Know Your Meme,8.726746,-28.57262
Eagle 500kg Bomb ⬆️➡️⬇️⬇️⬇️ | Know Your Meme,-2.8777359,5.8793497
Ear Rape | Know Your Meme,-20.20986,12.763704
"""Early Life"" Wikipedia Section | Know Your Meme",13.206346,16.106804
Earth-chan | Know Your Meme,-9.167818,-8.770864
Easter Egg | Know Your Meme,8.255815,-24.809502
Eat Hot Chip and Lie | Know Your Meme,-31.49857,16.861893
Ebola-chan | Know Your Meme,18.692488,9.087438
Eccentric Witness Lady / Backin' Up | Know Your Meme,-13.992512,22.49838
"Ed, Edd n Eddy Sound Effects | Know Your Meme",-25.586447,-16.482363
Edge Rizz Interlinked Test / Edge Rizz Dog | Know Your Meme,-13.18369,7.202455
Eekum Bokum | Know Your Meme,0.22544248,-26.513477
Eevee | Know Your Meme,32.369816,20.826405
Egg Blinker | Know Your Meme,37.793488,-4.9384565
Egg Boy | Know Your Meme,-10.569049,26.515823
Eggette / Omelette | Know Your Meme,14.113018,4.06695
Eggma'am | Know Your Meme,14.091984,4.0899053
Eggman Pisses on the Moon / Eggman Announcement Copypasta | Know Your Meme,10.961132,-20.829071
Eh Marine | Know Your Meme,-23.437473,5.1699567
Einstein Blackboard | Know Your Meme,6.3822,-1.1400136
El Canaca (The Canaca Guy) | Know Your Meme,29.86899,5.274438
El Fua | Know Your Meme,29.85941,5.5253
El Wiwi | Know Your Meme,5.3848085,5.7699013
Electric Boogaloo | Know Your Meme,-32.529434,-19.419275
Elephant Mario | Know Your Meme,4.2903132,-28.181585
Elephant Peach | Know Your Meme,3.7460628,-28.52628
Elephant's Foot | Know Your Meme,2.4687533,-28.96364
Eli Porter | Know Your Meme,-29.96992,7.571181
Ellen Baker (New Horizon) | Know Your Meme,16.025564,10.91667
Elmo vs. Rocco | Know Your Meme,-8.453277,-4.7460084
Elon Musk and Donald Trump Baki Chapter | Know Your Meme,1.0240434,31.20759
"Elon Musk and X-Chan ""Efficiency"" Comic by SKS Cartoon | Know Your Meme",-4.31707,12.297746
Elon Musk Babyfur Rumor | Know Your Meme,-6.16948,12.813967
Elon Musk Botched Penis Implant Rumor | Know Your Meme,-5.4303813,13.105585
Elon Musk Jumping | Know Your Meme,-7.430452,31.969694
Elon Musk Shirtless Harkonnen Photo | Know Your Meme,-3.9531956,12.83236
"Elon Musk's ""Milk Your Tiny Penis, Pervert"" Twitter Like | Know Your Meme",-4.2323813,13.811429
"Eminem's ""Fack"" | Know Your Meme",-34.030285,8.48822
Emoji | Know Your Meme,25.413652,-2.821487
Emoticons | Know Your Meme,23.746292,-3.2706084
Emoting Mokou | Know Your Meme,23.944128,8.63112
"Emperor's New Groove's Waterfall Scene / ""Bring It On"" | Know Your Meme",-18.596907,-39.16372
End Wokeness' Alexander the Great Tweet | Know Your Meme,-8.25923,19.823969
Enemy Controller | Know Your Meme,6.975868,-32.731926
Engineer Gaming | Know Your Meme,-0.10219279,6.29965
"English Motherfucker, Do You Speak It? | Know Your Meme",26.214474,-27.75766
English or Spanish? | Know Your Meme,-10.611066,16.874283
Engrish | Know Your Meme,12.609289,-0.30076632
Enjoy Your AIDS | Know Your Meme,25.526068,-13.187926
Epic Fail Guy | Know Your Meme,15.445379,1.1463175
Epic Handshake | Know Your Meme,27.062817,-27.6562
EPIC Maneuvers | Know Your Meme,-18.927448,0.75937414
Epic Sax Guy | Know Your Meme,-29.494139,1.8725704
Eraser Challenge | Know Your Meme,-11.392173,11.228318
Eric Butts' Rise of the Skywalker Reaction Video | Know Your Meme,-9.743978,-41.573334
Erin Moriarty Plastic Surgery | Know Your Meme,1.9946893,12.894672
"Erm, What the Sigma? | Know Your Meme",-12.827438,5.892952
Ermahgerd | Know Your Meme,15.210592,10.786586
"Es Hoy, Es Hoy / It's Today, It's Today | Know Your Meme",25.58835,-22.599792
Escalator Spin | Know Your Meme,-20.911335,-2.47927
Espurr's Stare | Know Your Meme,32.4301,19.785152
ESRB Rating Parodies | Know Your Meme,19.413952,21.93722
Essex | Know Your Meme,26.398722,10.152564
Esther Verkest's Help Sign | Know Your Meme,0.60999227,24.774258
Eternal September | Know Your Meme,17.361465,22.20449
Eul-Young's Strike | Know Your Meme,2.8888564,37.707024
Evangelion Opening Parodies | Know Your Meme,-29.449503,-18.190607
Even Speedwagon Is Afraid! | Know Your Meme,19.773254,-36.266453
Every Country's Miku / Everything Miku | Know Your Meme,21.927803,7.434139
Every Day I'm Shufflin' | Know Your Meme,-33.33372,1.5372493
Everybody Walk the Dinosaur | Know Your Meme,-40.328293,-3.2109914
Everyday We Stray Further From God's Light | Know Your Meme,24.669346,-14.834719
Everyone on 4chan Should Be on a Terror List | Know Your Meme,11.203336,16.553074
Everything Reminds Me Of Her / Him | Know Your Meme,-9.404213,12.24399
Everything Went Better Than Expected | Know Your Meme,19.69432,-18.022144
Evethecuckoldress's Houston Swingers Party Video | Know Your Meme,-9.321028,15.471035
Evil Jonkler Cart | Know Your Meme,-4.1622233,-18.317907
Evil Nestle | Know Your Meme,-15.723596,33.927002
"Evil Woody / Shut Up Buzz, I'll Kill You / Cursed Woody Sings A Song | Know Your Meme",-21.110022,6.8218255
Evolution of Dance | Know Your Meme,-30.144941,-2.1509793
"Ew, Brother, Ew! What's That? | Know Your Meme",-16.7744,17.953735
Exodia the Forbidden One | Know Your Meme,30.975498,13.559253
Expand Dong | Know Your Meme,2.473245,-25.788618
Expectation vs. Reality | Know Your Meme,-11.311911,-8.3556795
#ExplainAFilmPlotBadly | Know Your Meme,-7.0634813,-5.2855415
Exploding Van | Know Your Meme,-8.894231,3.1694646
Exploitables | Know Your Meme,4.170803,-1.2905712
#ExposeChristianSchools | Know Your Meme,7.7172017,20.269352
Extended Cut YTMNDs | Know Your Meme,-5.9877806,-1.9925416
Eye of Rah | Know Your Meme,-20.103838,6.542142
Eyebombing | Know Your Meme,9.924284,-5.310963
Eyebrows on Fleek | Know Your Meme,14.079466,26.798513
"F1NN5TER ""Coming Out"" Video | Know Your Meme",-22.87438,18.550156
F40PH | Know Your Meme,8.9017935,2.500643
Face Swap | Know Your Meme,16.616964,-14.177239
Facebook Privacy Notices | Know Your Meme,9.706812,14.646869
Facebook Timeline Covers | Know Your Meme,9.944446,14.752598
Facebook University Meme Pages | Know Your Meme,9.548471,0.24222253
Facepalm | Know Your Meme,17.289064,-14.444731
FAIL / Epic Fail | Know Your Meme,12.349005,-29.136276
Failboat | Know Your Meme,12.888568,-29.367197
Faith in Humanity Restored | Know Your Meme,-5.7782435,-38.692368
Fake CCG Cards | Know Your Meme,29.893253,12.704719
Fake History | Know Your Meme,-10.400988,-24.813837
Fake HTML Tags | Know Your Meme,27.306545,-0.4746316
Fake News | Know Your Meme,-7.3415923,34.798286
Fake Xbox 360 Achievements | Know Your Meme,22.206017,0.35715422
Fakemon | Know Your Meme,32.401054,18.036757
Falcon Punch | Know Your Meme,-14.757763,-32.847847
Fall Of Constantinople | Know Your Meme,-8.963898,-0.85523224
Fall of Edgar | Know Your Meme,-29.109571,-6.1554103
Fall Out Boy Fan Protecting Ferguson Police | Know Your Meme,-9.273297,26.080536
Fallout: Equestria | Know Your Meme,25.828384,29.758595
Family Guy Effect | Know Your Meme,8.367707,-3.0586596
Family Guy Funny Moments | Know Your Meme,11.112815,-30.423643
Fan Screaming at Madison Beer Performance (BeReal) | Know Your Meme,-1.74305,14.4449835
Fanboys | Know Your Meme,11.661935,-4.204223
Fandom Generalization / Fans When | Know Your Meme,8.150078,-2.631549
"""Fans Explaining"" Montages / X Slander | Know Your Meme",-15.438259,-11.118073
"Fantastic Four Gang Sign / Mister Fantastic's ""Ain't That Fantastic FN"" | Know Your Meme",-18.289984,-25.593088
Fap | Know Your Meme,27.548027,-13.854571
Fartbuckle the Goblin | Know Your Meme,-16.716042,4.7615123
Fast Food Freestyle | Know Your Meme,-29.23297,-4.630627
Fat Alf Kid | Know Your Meme,0.85221165,-4.298594
Fat Pikachu | Know Your Meme,28.98748,16.912334
Fauci Holding Paper | Know Your Meme,-2.9402947,23.536234
Faux Cyrillic | Know Your Meme,35.03378,6.962416
Fav Princess Peach Filter | Know Your Meme,-22.637224,38.519775
February 26th Slime Ya HB | Know Your Meme,-19.832767,7.6706023
Fedora Shaming | Know Your Meme,-43.015533,-9.785455
Feel Like a Sir | Know Your Meme,26.073242,4.7678366
"Feeling Cute, Might Delete Later | Know Your Meme",-5.8403597,17.00661
Feels | Know Your Meme,21.277954,-6.3235226
Feels Bad Man / Sad Frog | Know Your Meme,8.024531,-6.9521236
Feels Good | Know Your Meme,12.846212,-9.003567
Feels Good Man | Know Your Meme,7.812822,-6.805687
Fein Fein Fein | Know Your Meme,-28.369795,9.611516
Fell For It Again Award | Know Your Meme,19.62273,6.1012435
Female Secret Service Agents at Donald Trump Shooting | Know Your Meme,-4.784806,28.665165
Femboy Hooters | Know Your Meme,-3.267445,19.361652
Feminist Mad Max | Know Your Meme,9.123953,22.450619
Femur Breaker | Know Your Meme,39.05326,-2.1910808
Fermi Paradox | Know Your Meme,-9.040535,-6.956243
fgsfds | Know Your Meme,29.11057,-14.460519
Fiber Optic Cable Core | Know Your Meme,-7.7424383,-2.781397
Fiddlebert | Know Your Meme,12.19011,5.9005656
Fight Club: 5/7 Movie | Know Your Meme,0.15866171,22.54832
Filename Extensions | Know Your Meme,31.03328,-7.5513754
Fine Shyt | Know Your Meme,33.76987,-9.846543
Finger Boxes | Know Your Meme,16.008255,-11.201979
Fingerstache | Know Your Meme,17.94767,13.094031
Fiona Harvey Is Martha Theories (Baby Reindeer) | Know Your Meme,-7.0104675,12.699602
Fire Challenge | Know Your Meme,-22.36232,-17.152025
Fire Spray Challenge | Know Your Meme,-22.330568,-17.092947
Fireflies | Know Your Meme,-26.981098,-14.73572
Firefox Minimalist Logo | Know Your Meme,11.45263,4.4855437
Firmly Grasp It | Know Your Meme,-9.479932,-27.040482
First | Know Your Meme,42.562153,-7.508596
First They Came... | Know Your Meme,-3.4891734,-35.287487
First World Problems | Know Your Meme,39.572433,19.467087
Fish Biscuit | Know Your Meme,1.3341581,-36.940605
Fish-Mouth Syndrome | Know Your Meme,10.758273,19.399323
Fiveish / Yap Dollar | Know Your Meme,-7.3249044,4.304065
Flash Mob | Know Your Meme,6.1972747,17.737354
Flat Earth Theory | Know Your Meme,-9.177208,-8.730401
Flea Market Montgomery Commercial | Know Your Meme,-12.086577,-19.341003
Flex Tape | Know Your Meme,-13.236056,-19.455214
Flicker Goon | Know Your Meme,37.068768,-5.9078584
Flint and Steel (Minecraft Movie) | Know Your Meme,-27.585726,-11.027853
Flipping Tables / (╯°□°）╯︵ ┻━┻ | Know Your Meme,23.679054,1.471277
Floppy Disk Drive Music Videos | Know Your Meme,-35.12968,-6.570496
Florida Man | Know Your Meme,-1.9341843,22.02231
Flower Language TikTok Filter | Know Your Meme,-19.358713,3.695055
Fluttercry / Characters Watching Tv | Know Your Meme,29.891033,-1.7303901
Fly Me to the Moon | Know Your Meme,-34.458393,-5.553614
"Folgers ""Brother and Sister"" Commercial | Know Your Meme",-11.512831,-18.44711
Food Porn | Know Your Meme,28.458326,-12.888351
Fooking Laser Sights | Know Your Meme,-13.208316,43.347027
Foopahh Trend / TikTok Flashing Trend | Know Your Meme,-16.614197,9.148233
Footprint Pattern Recognition | Know Your Meme,-0.93109304,4.0549216
"For $50,000 You Could Purchase One Three Minute Video or X | Know Your Meme",-6.288755,4.690965
"For Sale: Baby Shoes, Never Worn | Know Your Meme",29.582926,-19.969112
"For the Better, Right? | Know Your Meme",-9.207013,-39.964294
Forced Memes | Know Your Meme,7.856862,-2.5978155
Forced Perspective | Know Your Meme,-0.092431374,-14.108152
Forced to Drink Milk | Know Your Meme,0.6799907,12.080256
Forever Alone | Know Your Meme,19.920076,-18.343828
Fortnite Dances | Know Your Meme,-17.72006,-1.3483583
fortniteburger.net | Know Your Meme,7.073758,6.575001
Fortunate Son | Know Your Meme,-34.33593,-3.2260895
Forum Weapons | Know Your Meme,-12.802696,10.035236
Foul Bachelor Frog | Know Your Meme,8.054185,-7.91894
Fourth Hole | Know Your Meme,-5.4494095,15.309725
Foxy | Know Your Meme,-1.0381551,-28.165724
Frank Castle's Face | Know Your Meme,17.318775,-14.733988
Frank Heffley Schizophrenia | Know Your Meme,-6.056214,-6.345467
"""Fraternal Kiss"" Parodies | Know Your Meme",19.11558,1.8680092
Freakbob / Freakybob | Know Your Meme,-8.892456,-24.16559
Freaky Sonic | Know Your Meme,10.552717,-21.117563
Freddie Freaker | Know Your Meme,-9.65882,-17.246197
Freddie Gibbs's Baby Mama's Twitter Post / Spreadie Gibbs | Know Your Meme,0.9468546,13.4010105
Freddie Mercury Rage Pose | Know Your Meme,-22.563412,-7.8770614
Free Bird (Song) | Know Your Meme,-31.182579,-6.320072
Free Bleeding | Know Your Meme,31.098343,-9.836807
Free Bobby Shmurda | Know Your Meme,-30.015352,11.602418
Fresh Prince of Bel-Air Remixes | Know Your Meme,-28.552124,-22.527544
Friday Night Funkin' Mods | Know Your Meme,-9.274965,4.681083
Fridging | Know Your Meme,6.110884,20.687866
Friend Zone | Know Your Meme,6.802475,-44.957886
Friends Don't Let Friends | Know Your Meme,7.2024846,-45.22192
Friends Opening Parodies | Know Your Meme,-33.379215,3.9618182
Friendship Ended With Mudasir | Know Your Meme,1.4231725,15.985205
Frodo Lives | Know Your Meme,31.03645,-18.933403
From the Screen 📺 To the Ring 🥊 To the Pen 🖊️ To the King 👑 | Know Your Meme,-25.8302,7.5543246
fsjal | Know Your Meme,6.7169557,-21.91168
Fuck 2016 | Know Your Meme,-0.56256914,27.514067
Fuck Her Right in the Pussy / FHRITP | Know Your Meme,-14.808907,24.019886
Fuck My Chungus Life | Know Your Meme,-3.878047,14.923782
Fuck Them Kids | Know Your Meme,-17.734911,20.020746
Fuck Yea | Know Your Meme,6.223727,1.4093071
Fucked Miyamoto | Know Your Meme,12.636367,-12.442858
"Fugu Fish / Don't Pee On The Floor, Use The Commodore | Know Your Meme",-6.9402065,-29.872995
Fukkireta (吹っ切れた) | Know Your Meme,-25.196066,0.4360578
Fukouna Shoujo 03 | Know Your Meme,3.6082075,13.338694
Full Bush In a Bikini | Know Your Meme,-12.516147,13.7019205
#FullMcIntosh | Know Your Meme,8.877077,21.846466
Fun Fact: All Art Is Political | Know Your Meme,-8.002094,20.550692
Fun Is Infinite / Majin Sonic | Know Your Meme,-23.096153,-12.009871
Funkytown (Mexico Cartel Video) | Know Your Meme,-17.05164,-17.47976
Funny Error Messages | Know Your Meme,12.671073,-28.13199
Funny Exam Answers | Know Your Meme,43.95456,-3.5118163
Funny News Headlines | Know Your Meme,14.060501,-0.7504906
Funny Store Signs | Know Your Meme,13.743601,-1.0385741
Furby | Know Your Meme,18.81793,-7.0463405
Furret | Know Your Meme,31.477394,18.968372
Furry Scale | Know Your Meme,18.989313,-6.3448544
Fus Ro Dah | Know Your Meme,16.753029,-31.44281
Futurama Fry / Not Sure If | Know Your Meme,17.790047,-12.66364
Futurama Zoidberg / Why Not Zoidberg? | Know Your Meme,-5.863017,-4.4337926
G-Man | Know Your Meme,-33.67694,-23.75829
Gabe the Dog / Bork Remixes | Know Your Meme,5.31069,-12.45512
Gaben | Know Your Meme,37.670082,-0.31940642
Gab's Anti-Porn Memes | Know Your Meme,4.577348,18.225393
GachiGASM / GachiBASS | Know Your Meme,5.9276123,2.6344886
Gadsden Flag / Don't Tread On Me | Know Your Meme,14.979729,-10.278212
"Gail Lewis, Walmart Associate, Signing Out | Know Your Meme",-23.27034,11.363064
Galactic Nova Gets Destroyed | Know Your Meme,3.5559475,-31.537256
Galactus Eating Earth / Galactus Soyjak | Know Your Meme,-4.0485606,0.053781815
Galaxy Brain | Know Your Meme,7.177593,-0.7694633
"Gambit ""Woo I'm About a Make a Name for Myself Here"" / Wooimbouttamakeanameformyselfere | Know Your Meme",-13.599697,2.4009244
#GameFreakLied | Know Your Meme,32.4547,18.148335
Gamer Girl | Know Your Meme,18.885744,21.480284
Gamer Joker / Gamers Rise Up / We Live in a Society | Know Your Meme,-2.9226828,-18.390123
Gangnam Style | Know Your Meme,-31.504414,2.077874
Gangsta's Paradise | Know Your Meme,-36.337757,1.0100747
Gar | Know Your Meme,36.31762,-7.8643117
Gardevoir | Know Your Meme,31.53401,20.397488
Garfield Dog Semen Comic Strip | Know Your Meme,5.920442,-20.176035
Garfield Gender Debate | Know Your Meme,2.3529744,18.755352
Garlic Bread | Know Your Meme,-1.7645897,-7.7689357
Gary Oak | Know Your Meme,28.687437,17.78334
Gas Gas Gas | Know Your Meme,-32.029587,0.9951532
"Gas Station Stickers / ""I Did That!"" | Know Your Meme",-6.9673786,26.05017
"Gaslight, Gatekeep, Girlboss | Know Your Meme",5.7658525,20.106716
Gaston | Know Your Meme,-1.409489,-25.243734
Gay or European? | Know Your Meme,-32.993298,-4.521677
Gay Test (Demotivational Posters) | Know Your Meme,-1.7902505,-11.805326
Gaymer | Know Your Meme,36.30177,-8.22358
Gee Bill! How Come Your Mom Lets You Eat Two Wieners? | Know Your Meme,-10.546256,-19.778767
"Gegagedigedagedago ""Cotton Eye Joe"" TikTok Remixes | Know Your Meme",-18.765982,5.5648694
"Gellieman's ""Aicha"" | Know Your Meme",-31.85219,-0.9582816
Gen Z Boss and a Mini | Know Your Meme,-25.307247,12.337334
Gender Reveals | Know Your Meme,5.1720133,16.125229
Genius | Know Your Meme,11.514882,-3.44204
Geno | Know Your Meme,3.9740212,-29.930756
GentleMentleMen | Know Your Meme,-21.799063,-5.213034
Genwunner | Know Your Meme,31.333042,20.462908
George Zimmer / I Guarantee It | Know Your Meme,12.587283,8.752395
German Brainrot | Know Your Meme,5.919437,-2.8339398
German Stare | Know Your Meme,20.40139,25.0196
GET | Know Your Meme,42.550488,-7.524727
Get A Brain Morans | Know Your Meme,-12.153834,27.916063
Get A Load Of This Guy | Know Your Meme,20.691765,-10.830497
Get Down (Geddan) | Know Your Meme,38.461235,-3.527076
"Get In Loser, We're Going Shopping | Know Your Meme",26.651033,-23.675611
Get Out Frog / Frogout / Me Obrigue | Know Your Meme,7.364911,-7.848386
Get Ready for Brexit | Know Your Meme,-4.671197,20.18248
Get the cake | Know Your Meme,13.428164,14.945977
Get To The Choppa | Know Your Meme,26.947958,-27.53281
Get Woke Go Broke | Know Your Meme,6.693029,27.026987
Gets Brainwashed of That Thing | Know Your Meme,-2.4457028,7.4040103
G.I. Joe PSAs | Know Your Meme,-19.637486,-14.656823
GIF vs. JIF Pronunciation Debate | Know Your Meme,-0.5120712,-10.257169
Gijinka / Moe Anthropomorphism | Know Your Meme,12.565156,2.009629
Giko (ギコ) | Know Your Meme,32.8232,11.011005
"Gillette's ""First Shave"" Ad | Know Your Meme",18.457893,13.816303
Gimme Pizza | Know Your Meme,-19.4814,11.702044
Gingers Do Have Souls! | Know Your Meme,25.41555,19.406067
Ginyu Force Pose (Tokusentai) | Know Your Meme,16.692478,-30.533876
"Girl Who Is ""Going To Be Okay"" | Know Your Meme",-25.685335,17.145884
Girlfailures | Know Your Meme,7.286737,13.202407
Girls Laughing | Know Your Meme,-2.3084478,-12.449963
Girls Reacting to Bikinis | Know Your Meme,-3.0538685,17.25789
Girls vs. Boys | Know Your Meme,3.904338,6.4313273
Girlsmell Particles | Know Your Meme,-0.52360904,17.895687
Girugamesh | Know Your Meme,32.390274,11.326515
Git Gud | Know Your Meme,39.086285,-8.265762
"Give Me a Drink, Bartender | Know Your Meme",43.24297,4.901489
Give Pikachu a Face | Know Your Meme,19.581905,8.277391
Giygas | Know Your Meme,9.374637,-36.252407
"Glasses Sayaka / Too bad, it was just me! | Know Your Meme",25.531147,-10.957656
Glazastik (Big-eyed guy) | Know Your Meme,19.620224,2.1641507
Glenn Beck Rape & Murder Hoax | Know Your Meme,-2.0468888,26.843643
Globglogabgalab | Know Your Meme,-12.520648,-27.69663
Glomp | Know Your Meme,37.524475,-20.041113
gm_construct | Know Your Meme,8.090981,-24.142683
Gnomes vs. Knights | Know Your Meme,-17.765524,3.3210964
Go Commit Die | Know Your Meme,34.26663,-22.957691
Go Die! Valentine's Day | Know Your Meme,-39.43009,10.646012
"Go Home, You Are Drunk | Know Your Meme",26.751198,-10.793727
Go To Horny Jail | Know Your Meme,-5.387631,11.44871
G.O.A.T | Know Your Meme,-39.82803,1.7564188
"""GOD FUCKING damnit KRIS where the FUCK are we!?"" | Know Your Meme",-1.946659,20.047646
Godwin's Law | Know Your Meme,33.211826,-4.3467546
"Gohan's ""You Retard."" | Know Your Meme",17.258394,-26.286455
Goku Drip | Know Your Meme,14.075743,-12.67831
Goku vs. Superman | Know Your Meme,15.85623,-27.4385
Gold Membership Trolling | Know Your Meme,12.467173,15.934031
Gollum | Know Your Meme,31.718029,-19.525545
Gomen Amanai | Know Your Meme,-14.718404,-12.158744
Gondola | Know Your Meme,31.299385,6.68125
Gonna Cry? Gonna Piss Your Pants Maybe? | Know Your Meme,18.757244,-10.02107
Gonna Tell My Kids | Know Your Meme,5.0776,1.7786666
Good Guy Greg | Know Your Meme,12.36971,-16.915165
"Good Heavens, Just Look At The Time | Know Your Meme",6.599578,0.17172915
"Good Luck, I'm Behind 7 Proxies | Know Your Meme",12.778653,16.823135
"""Good Morning"" by Baby Jayy / I Woke Up and I Got Fresh As Hell On A Monday | Know Your Meme",-30.455511,11.333169
Good News Everyone! | Know Your Meme,25.695963,-19.247341
Goodnight Sweet Prince | Know Your Meme,-26.797956,-23.697021
Goodtimes Virus | Know Your Meme,17.64814,16.542587
Google Bombing | Know Your Meme,15.122059,22.711304
"Google Gemini ""Diverse"" Prompt Injection | Know Your Meme",5.125195,13.5497
Google Giggles | Know Your Meme,-18.510015,6.4696
Google Search Suggestions | Know Your Meme,-7.425913,8.834402
Google Translate Songs | Know Your Meme,-31.099762,8.806037
"Google ""[Your Name] The Hedgehog"", Post Result | Know Your Meme",11.619927,-20.29271
"Googled It, Was Not Disappointed | Know Your Meme",14.646424,-4.284954
Goomer | Know Your Meme,36.409992,-6.4274673
Goomy | Know Your Meme,32.443798,21.37745
Gooner Bait Games / Gooner Arms Race | Know Your Meme,36.46512,-6.7262735
#GOPHatesPoorPeople | Know Your Meme,10.349284,26.715416
Gordon Ramsay's Lamb Sauce | Know Your Meme,-2.2356927,-6.27466
Gordon the Pringles Giraffe | Know Your Meme,7.9399414,-14.881514
Gorilla Glue Girl | Know Your Meme,-16.477116,8.964774
Gorilla Mask Video | Know Your Meme,-13.359845,14.0960245
Gorlock The Destroyer | Know Your Meme,-24.20594,19.705446
Got Milk? | Know Your Meme,-11.873328,-16.972988
Goth GF | Know Your Meme,2.1911404,21.511875
Gotta Catch 'Em All | Know Your Meme,29.906006,18.554493
Gotta Go Fast | Know Your Meme,-23.073471,-13.175428
Gotye Wokeuplikethis Hyperborea / Lore vs. Lore | Know Your Meme,-25.770216,-2.6719792
Govy's Dream Tiger | Know Your Meme,-4.6263356,18.664011
Goyblock | Know Your Meme,-6.0158653,14.241523
Grabbin' Pills | Know Your Meme,-8.594607,-13.7459545
Grace Boor Toothbrush Video | Know Your Meme,-12.194635,15.117789
Grammar Nazi | Know Your Meme,27.296997,-0.9858147
Grandpa Simpson Walking In and Out | Know Your Meme,2.9777422,-41.645023
Grape-kun | Know Your Meme,-17.613749,11.992985
Grape Lady | Know Your Meme,-19.708235,14.997027
Graphic Design Is My Passion | Know Your Meme,6.835711,-5.7615414
Gravity Cat | Know Your Meme,17.028347,-4.2745643
Great Call From the Haters | Know Your Meme,-2.0907297,14.4767885
Green FN (Slang) | Know Your Meme,-9.422304,7.0107703
Green M&M | Know Your Meme,-8.887753,-17.83313
